   1384581600080LAVJS MIELE 21450016          (G-4500 SC BRWS)                   667,39      ,00   995,00  2010 11 20A
   1384781600080LAVJS MIELE 21552037          (G-5520 SCU ED/CLST)               954,64      ,00  1424,00  2010 11 20A
   1384881600080LAVJS MIELE 21552062          (G-5520 SCI)                       856,21      ,00  1277,00  2010 11 20A
   1384981600080LAVJS MIELE 21517062          (G-5170 SCVI)                      747,08      ,00  1114,00  2010 11 20A
   1385081600080LAVJS MIELE 21510017          (G-5100 SC ED/CLST)                923,84      ,00  1378,00  2010 11 20A
   1385181600100HORNO MIELE 22471031          (H-4710 B ED/CLST)                 668,26      ,00   997,00  2010 11 20A
   1385281600100HORNO MIELE 22431431          (H-4314 B ED/CLST)                 518,28      ,00   773,00  2010 11 20A
   1385381600100HORNO MIELE 22514132          (H-5141 B ED/CLST)                 882,51      ,00  1317,00  2010 11 20A
   1385481600080LAVJS MIELE 21510006          (G-5100 BRWS)                      637,94      ,00   951,00  2010 11 20A
   1385681600080LAVJS MIELE 21552017          (G-5520 SC ED/CLST)               1083,86      ,00  1617,00  2010 11 20A
   1385781600102HORNOPI MIELE 22514133        (H-5141 BP ED/CLST)               1110,84      ,00  1658,00  2010 11 20A
   1385881600102HORNOPI MIELE 22431835        (H-4318 BP ED/CLST)                818,24      ,00  1221,00  2010 11 20A
   1385981600105MICRON MIELE 24826192         (M-8261-2 BRWS(+))                 511,58      ,00   763,00  2010 11 20A
   1386081600105MICRON MIELE 24816092         (M-8160-2 BRWS(+))                 407,89      ,00   605,00  2010 11 20A
   1386181600115ENCIM INDUC MIELE 26611350    (KM-6113)                          658,21      ,00   982,00  2010 11 20A
   1386281600115ENCIM INDUC MIELE 26638250    (KM-6354)                          991,66      ,00  1480,00  2010 11 20A
   1386381600160CAMP MIELE 28549550           (DA-5495 W)                        695,71      ,00  1038,00  2010 11 20A
   1386481600160CAMP MIELE 28396550           (DA-396-5 ED)                      464,04      ,00   692,00  2010 11 20A
   1386581600160CAMP MIELE 28399550           (DA-399-5 ED)                      565,81      ,00   844,00  2010 11 20A
   1386780810090COC BEKO CG-41008 D (BUT)     (4 FUEGOS)                         127,93      ,00   199,00& 2010 11 20A
   1386984750427CLIMATIZADOR ORBEGOZO AIR-61                                      69,00      ,00   109,00  2010 11 20A
   1387181600050LAVAF MIELE 11191401          (W-1914 LW)                        784,57      ,00  1170,00  2010 11 20A
   1387281600050LAVAF MIELE 11194501          (W-1945 WPS)                       852,19      ,00  1271,00  2010 11 20A
   1387481600070SECADORA MIELE 12794402       (T-7944 C)                         729,67      ,00  1088,00  2010 11 20A
   1387581600070SECADORA MIELE 12793402       (T-7934)                           670,08      ,00   999,00  2010 11 20A
   1387681600070SECADORA MIELE 12481905       (T-4819 CIL E LW)                 1091,22      ,00  1628,00  2010 11 20A
   1387781600070SECADORA MIELE 12480904       (T-4819 CIR E LW)                 1091,22      ,00  1628,00  2010 11 20A
   1387881600070SECADORA MIELE 12485909       (T-4859 CI L E ED)                1359,72      ,00  2029,00  2010 11 20A
   1387981600070SECADORA MIELE 12485908       (T-4859 CI R E ED)                1359,72      ,00  2029,00  2010 11 20A
   1388081600580ACC. MIELE 21995411           (GW-5500/5 ED/CLST)                 85,04      ,00   127,00  2010 11 20A
   1388181600580ACC. MIELE 21995410           (GW-5500/5 BRWS)                    30,80      ,00    46,00  2010 11 20A
   1388281600113ENCIM VITRO MIELE 26560050    (KM-5600)                          364,95      ,00   544,00  2010 11 20A
   1388381600113ENCIM VITRO MIELE 26561750    (KM-5617)                          524,97      ,00   783,00  2010 11 20A
   1388481600113ENCIM VITRO MIELE 26580350    (KM-5803)                          474,09      ,00   707,00  2010 11 20A
   1388581600113ENCIM VITRO MIELE 26583750    (KM-5837)                          753,29      ,00  1124,00  2010 11 20A
   1388681600115ENCIM INDUC MIELE 26611550    (KM-6115)                          658,21      ,00   982,00  2010 11 20A
   1388781600115ENCIM INDUC MIELE 26611850    (KM-6118)                          818,24      ,00  1221,00  2010 11 20A
   1388881600115ENCIM INDUC MIELE 26631051    (KM-6310)                          736,55      ,00  1099,00  2010 11 20A
   1388981600115ENCIM INDUC MIELE 26631172    (KM-6311 LPT)                      766,69      ,00  1144,00  2010 11 20A
   1389181600580ACC. MIELE 26996021           (KIB-5000 BANDEJA GOURMET)         149,98      ,00   224,00  2010 11 20A
   1389281600580ACC. MIELE 26996042           (KMTS-5704 BATERIA 4 PIEZAS)       197,53      ,00   295,00  2010 11 20A
   1389381600580ACC. MIELE 26996041           (KMTS-5702 BATERIA 2 PIEZAS)       109,14      ,00   163,00  2010 11 20A
   1389481600045CONV MIELE 37128272           (FN-12827 S EDT)                   839,53      ,00  1244,00  2010 11 20A
   1389581600030FRIGC MIELE 38129237          (KFN-12923 SD EDT-1)               751,60      ,00  1099,00  2010 11 20A
   1389681600030FRIGC MIELE 38129271          (KFN-12927 SD EDT)                1251,31      ,00  1859,00  2010 11 20A
   1389781600020FRIG2 MIELE 38127205          (KT-12720 SD-EDT-1)                735,01      ,00  1090,00  2010 11 20A
   1389881600405ASPIR MIELE 41528163          (S-5281 MEDIC AIR PLUS 5000)       239,04      ,00   356,76  2010 11 20A
   1389981600405ASPIR MIELE 41212101          (S-2121)                           109,82      ,00   164,00  2010 11 20A
   1390081820630JGO NINTENDO NDS TOY STORY 3  (1835541)                           27,35      ,00    39,90& 2010 11 20A
   1390181820630JGO NINTENDO NDS COCINA CON   "ELLE A TABLE" 1000 (1837281)       19,94      ,00    29,90& 2010 11 20A
   1390281820630JGO NINTENDO WII TOY STORY 3  (2127541)                           37,68      ,00    49,90& 2010 11 20A
   1390381820630JGO NINTENDO WII POKEPARK WII PIKACHUS ADVENTURE(2129181)         31,42      ,00    40,00& 2010 11 20A
   1390482820635CONSOLA SONY PSP 3000 BLACK   "PLAY ENGLISH"(9140771)            137,35      ,00   169,90& 2010 11 20A
   1390682820635CONSOLA SONY PSP 3000 PRINCE  OF PERSIA LAS ARENAS OLVIDADAS     137,35      ,00   169,90& 2010 11 20A
   1391182960405ASPIR SIEMENS VS-55A20                                            65,98      ,00   110,00& 2010 11 20A
   1391280680030FRIGC EDESA ROMAN F-301                                          387,60   595,00      ,00  2010 11 20A
   1391384970619BATERIA LITIO NIKON EN-EL9A   (999700) (PARA D5000)               44,21      ,00      ,00  2010 11 20A
   1391483340335CAM-FOTO CASIO EX-Z350 SR     (ECA) (KIT2-ES1) (SILVER)           72,10      ,00    99,99& 2010 11 20A
   1391583340335CAM-FOTO CASIO EX-Z350 BK     (ECB) (KIT2-ES1) (NEGRO)            72,10      ,00    99,99& 2010 11 20A
   1391783340335CAM-FOTO CASIO EX-Z350 PE     (ECD) (KIT2-ES1) (FUCSIA)           72,10      ,00    99,99& 2010 11 20A
   1391983340335CAM-FOTO CASIO EX-Z350 PK     (ECE) (KIT2-ES1) (ROSA)             72,10      ,00    99,99& 2010 11 20A
   1392080790335CAM-FOTO CANON POWERSHOT A3000(FUNDA/2GB)                         91,50      ,00   129,00& 2010 11 20A
   1392180790335CAM-FOTO CANON IXUS 107 BLU   (IS-AQUA)  (FUNDA/2GB)             127,38      ,00   179,00& 2010 11 20A
   1392280790335CAM-FOTO CANON EOS 500D/EF-S  18-55 IS                           555,01      ,00   729,00& 2010 11 20A
   1392380200080LAVJS BALAY 3VS-341 BP                                           246,26      ,00   365,00& 2010 11 20A
   1392482600335CAM-FOTO SONY DSL-RA390 L                                        364,58      ,00   510,00  2010 11 20A
   1392580630177DESHUMIDIFICADOR DELONGHI     DES-16E                            194,91      ,00   300,00  2010 11 20A
   1392680630177DESHUMIDIFICADOR DELONGHI     DNC-65                             178,74      ,00   275,00  2010 11 20A
   1392780630177DESHUMIDIFICADOR DELONGHI     DES-14                             149,63      ,00   230,00& 2010 11 20A
   1392880750090COC FAGOR 3CF-950 SX BUT                                         642,85   995,00      ,00  2010 11 20A
   1393082600293FORMULA SONY BDV-F500                                            370,48      ,00   499,00  2010 11 20A
   1393183750403PACK TELEF LG GS-290 COOKIE-2 PLATA  (PREPAGO/EXCL)              105,14      ,00    69,00& 2010 11 20A
   1393282600251TV SONY KD-L19 BX200 BAEP                                        180,17      ,00   230,00& 2010 11 20A
   1393482500590KIT FILTROS SOLAC AD-3600     (3+1)(JARRA PURIFICADORA)           10,95      ,00    15,90& 2010 11 20A
   1393682500590JARRA PURIFICADORA SOLAC      JP-5931 (3,3L)                      17,66      ,00    26,90  2010 11 20A
   1393782500590JARRA PURIFICADORA SOLAC      JP-5921 (2,4L)                      17,18      ,00    24,90  2010 11 20A
   1393884679119PACK CAPSULAS DEGUSTACION     TASSIMO MILKA (549790)(PROMO)         ,01      ,00      ,00  2010 11 20A
   1394080780610IMPRESORA EPSON MULTIFUNCION  STYLUS SX415 (C11CA44312)           42,84      ,00    69,90& 2010 11 20A
   1394182880405ASPIR POLTI CINDERELLA AS-500 (PBEU0058)                          85,95      ,00   129,90  2010 11 20A
   1394282279119KIT SAMSUNG SSG-V2100 AB/XC   (PROMOCION)                           ,01      ,00      ,00  2010 11 20A
   1394382600290CARGADOR SONY ACV-QV10                                           109,38      ,00      ,00  2010 11 20A
   1394481480020FRIG2 LG GRB-3421 W           (EX)                               299,69   479,00      ,00& 2010 11 20A
   1394882050335KIT PANASONIC F3P PACK        (CAM DMC-F3EGP/FUNDA/SD2GB)         69,51      ,00    99,00& 2010 11 20A
   1394982050335KIT PANASONIC F3S PACK        (CAM DMC-F3EGS/FUNDA/SD2GB)         69,51      ,00    99,00& 2010 11 20A
   1395183340335CAM-FOTO CASIO EX-FH25 (BK)   (PACK-ES)                          216,35      ,00   299,99  2010 11 20A
   1395283340335CAM-FOTO CASIO EX-H5 SR (ECA) (SILVER)                           108,17      ,00   149,99& 2010 11 20A
   1395383340335CAM-FOTO CASIO EX-H5 BK (ECB) (NEGRO)                            108,17      ,00   149,99& 2010 11 20A
   1395483340335CAM-FOTO CASIO EX-H5 RD (ECC) (ROJO)                             108,17      ,00   149,90& 2010 11 20A
   1395582880584TABLA PLANCHAR POLTI          STIRA E ASPIRA TOP (FPAS0032)      198,96      ,00   301,20  2010 11 20A
   1395686700700ACOND MITSUBISHI PLZ-125 YBKA (TRIFASICA)                       3042,30  4851,00      ,00  2010 11 20A
   1395782030293SISTEMA PIONEER XD-520 MOVIE                                     354,18      ,00   499,00  2010 11 20A
   1395882270249TV SAMSUNG PS-50 C6900YWXXC                                     1007,78      ,00  1499,00& 2010 11 20A
   1395990540005VINOTECA LIEBHERR             WTES-1753-23001                   1120,58      ,00  1680,00  2010 11 20A
   1396090540010FRIG1 LIEBHERR KBGB-3864-20001                                  1150,85      ,00  1690,00  2010 11 20A
   1396190540010FRIG1 LIEBHERR KBGW-3864-20001                                  1019,75      ,00  1495,00  2010 11 20A
   1396286220397TELEF HUAWEI IVY (EXCL)                                          123,19      ,00   179,00& 2010 11 20A
   1396390540030FRIGC LIEBHERR                CBNES-6256-20001                  3366,96      ,00  5150,00  2010 11 20A
   1396490540030FRIGC LIEBHERR                CBNGW-3956-20001                  1114,48      ,00  1685,00  2010 11 20A
   1396590540030FRIGC LIEBHERR                CBNGB-3956-20001                  1254,06      ,00  1895,00  2010 11 20A
   1396990540045CONV LIEBHERR SGNES-2710-22001                                   877,53      ,00  1335,00  2010 11 20A
   1397290540045CONV LIEBHERR                 SGNESF-3063-21001                  764,81      ,00  1169,00  2010 11 20A
   1397582370254TV SHARP LC-32 LE320 E                                           495,29      ,00   699,00& 2010 11 20A
   1397782050249TV PANASONIC TX-P42 U20 E                                        465,10      ,00   659,00& 2010 11 20A
   1397882050249TV PANASONIC TX-P46 U20 E                                        573,55      ,00   799,00& 2010 11 20A
   1397982050249TV PANASONIC TX-P50 U20 E                                        647,51      ,00   899,00& 2010 11 20A
   1398099900705MODEM ZTE MF-110 HSUPA  (EXCL)(USB MOVISTAR)                      32,97      ,00    45,00& 2010 11 20A
   1398182600335CAM-FOTO SONY DSL-RA390 Y                                        510,43      ,00   715,00  2010 11 20A
   1398282090254TV PHILIPS 46 PFL 9705 H/12                                     1923,87      ,00  2859,00  2010 11 20A
   1398386700700ACOND MITSUBISHI PEZ-125 VJA                                    2867,33      ,00  4572,00  2010 11 20A
   1398582820635CONSOLA SONY PSP 3000 BLACK   CALL OF DUTY  (9141174)            137,35      ,00   169,90& 2010 11 20A
   1398682279119PROMOCION SAMSUNG 2 KITS      SSG-V2100 AB/XC (PROMOCION)           ,01      ,00      ,00  2010 11 20A
   1399380190020FRIG2 ASPES AFD-1700                                             288,96      ,00   429,00  2010 11 20A
   1399480190030FRIGC ASPES AFC-1852 NF                                          389,95      ,00   579,00  2010 11 20A
   1399580190030FRIGC ASPES AFC-1852 NFX                                         437,07      ,00   645,00  2010 11 20A
   1399680190115ENCIM INDUC ASPES AI-1300 AR                                     257,92      ,00   379,00  2010 11 20A
   1399880190115ENCIM INDUC ASPES AI-1400 AX                                     278,13      ,00   415,00  2010 11 20A
   1399980190115ENCIM INDUC ASPES AI-1400 AR                                     278,13      ,00   415,00  2010 11 20A
   1400086540495GRILL PRINCESS (PS) 162451                                        35,89      ,00    54,90  2010 11 20A
   1400186540515HELADORA PRINCESS (PS) 282600                                    192,37      ,00   299,00  2010 11 20A
   1400282090252TV PHILIPS 22 PFL 3405 H/12                                      251,65      ,00   357,00& 2010 11 20A
   1400382880443CENTRAL DE PLANCHADO POLTI    FOREVER SUPER CLEAN (PLEU0155)     174,03      ,00   279,00  2010 11 20A
   1400680190580ACC. ASPES AFC-64                                                  8,09      ,00    12,00  2010 11 20A
   1400780680580ACC. ASPES EVACUACION                                              8,75      ,00    13,00  2010 11 20A
   1400880340610IMPRESORA LASER BROTHER       MFC-7440N (MULTIFUNCIONAL)         211,06      ,00   279,99  2010 11 20A
   1401481370594MAQ MULTIBEBIDA KRUPS KP1006PKDOLCE GUSTO PICCOLO ROJA            51,61      ,00    79,90& 2010 11 20A
   1401581370594MAQ MULTIBEBIDA KRUPS KP1009PKDOLCE GUSTO PICCOLO TITAN           57,34      ,00    90,00& 2010 11 20A
   1401681370594MAQ MULTIBEBIDA KRUPS KP2506PKDOLCE GUSTO CREATIVA ROJA          108,26      ,00   170,00  2010 11 20A
   1401781370594MAQ MULTIBEBIDA KRUPS KP3006PKDOLCE GUSTO FONTANA ROJA            76,44      ,00   120,00& 2010 11 20A
   1401881370594MAQ MULTIBEBIDA KRUPS KP3010PKDOLCE GUSTO PIANO FONTANA NEGR      82,80      ,00   130,00& 2010 11 20A
   1401980680015FRIGCO EDESA METAL F-18                                          458,60   695,00      ,00  2010 11 20A
